input_file,mua,musp,n_int,f,phase,amplitude
134,0.36000000000000004,1.0,1.444999999999999,0.471239,-0.055628211055964,0.09061721857494
134,0.36000000000000004,1.0,1.444999999999999,0.942478,-0.10462011497278,0.071788241709829
134,0.36000000000000004,1.0,1.444999999999999,3.14159,-0.21856991801814,0.027168302852056
134,0.36000000000000004,1.0,1.444999999999999,6.28319,-0.25924861122309,0.014593732153537
135,0.46,1.5,1.4099999999999997,0,0,0.11520300953847
135,0.46,1.5,1.4099999999999997,0.125664,-0.01052821730484,0.11473972225192
135,0.46,1.5,1.4099999999999997,0.471239,-0.03908234950131,0.10907924864708
135,0.46,1.5,1.4099999999999997,0.942478,-0.075774901591522,0.09465502754243
135,0.46,1.5,1.4099999999999997,3.14159,-0.18838275597353,0.041416706234573
135,0.46,1.5,1.4099999999999997,6.28319,-0.24165006080793,0.021402775373652
136,0.36000000000000004,1.5,1.4,0,0,0.14080396423664
136,0.36000000000000004,1.5,1.4,0.125664,-0.011100710920599,0.14008253746803
136,0.36000000000000004,1.5,1.4,0.471239,-0.041164811118657,0.13141528758256
136,0.36000000000000004,1.5,1.4,0.942478,-0.07959215515356,0.11045703790509
136,0.36000000000000004,1.5,1.4,3.14159,-0.19468103904048,0.043862281178708
136,0.36000000000000004,1.5,1.4,6.28319,-0.24633605851152,0.022073145796437
137,0.36000000000000004,1.5,1.4049999999999998,0,0,0.14080396423664
137,0.36000000000000004,1.5,1.4049999999999998,0.125664,-0.011100710920599,0.14008253746803
137,0.36000000000000004,1.5,1.4049999999999998,0.471239,-0.041164811118657,0.13141528758256
137,0.36000000000000004,1.5,1.4049999999999998,0.942478,-0.07959215515356,0.11045703790509
137,0.36000000000000004,1.5,1.4049999999999998,3.14159,-0.19468103904048,0.043862281178708
137,0.36000000000000004,1.5,1.4049999999999998,6.28319,-0.24633605851152,0.022073145796437
138,0.36000000000000004,1.5,1.4099999999999997,0,0,0.14080396423664
138,0.36000000000000004,1.5,1.4099999999999997,0.125664,-0.011100710920599,0.14008253746803
138,0.36000000000000004,1.5,1.4099999999999997,0.471239,-0.041164811118657,0.13141528758256
138,0.36000000000000004,1.5,1.4099999999999997,0.942478,-0.07959215515356,0.11045703790509
138,0.36000000000000004,1.5,1.4099999999999997,3.14159,-0.19468103904048,0.043862281178708
138,0.36000000000000004,1.5,1.4099999999999997,6.28319,-0.24633605851152,0.022073145796437
139,0.36000000000000004,1.5,1.4149999999999996,0,0,0.14080396423664
139,0.36000000000000004,1.5,1.4149999999999996,0.125664,-0.011100710920599,0.14008253746803
139,0.36000000000000004,1.5,1.4149999999999996,0.471239,-0.041164811118657,0.13141528758256
139,0.36000000000000004,1.5,1.4149999999999996,0.942478,-0.07959215515356,0.11045703790509
139,0.36000000000000004,1.5,1.4149999999999996,3.14159,-0.19468103904048,0.043862281178708
139,0.36000000000000004,1.5,1.4149999999999996,6.28319,-0.24633605851152,0.022073145796437
140,0.36000000000000004,1.5,1.4199999999999995,0,0,0.14080396423664
140,0.36000000000000004,1.5,1.4199999999999995,0.125664,-0.011100710920599,0.14008253746803
140,0.36000000000000004,1.5,1.4199999999999995,0.471239,-0.041164811118657,0.13141528758256
140,0.36000000000000004,1.5,1.4199999999999995,0.942478,-0.07959215515356,0.11045703790509
140,0.36000000000000004,1.5,1.4199999999999995,3.14159,-0.19468103904048,0.043862281178708
140,0.36000000000000004,1.5,1.4199999999999995,6.28319,-0.24633605851152,0.022073145796437
141,0.36000000000000004,1.5,1.4249999999999994,0,0,0.14080396423664
141,0.36000000000000004,1.5,1.4249999999999994,0.125664,-0.011100710920599,0.14008253746803
141,0.36000000000000004,1.5,1.4249999999999994,0.471239,-0.041164811118657,0.13141528758256
141,0.36000000000000004,1.5,1.4249999999999994,0.942478,-0.07959215515356,0.11045703790509
141,0.36000000000000004,1.5,1.4249999999999994,3.14159,-0.19468103904048,0.043862281178708
141,0.36000000000000004,1.5,1.4249999999999994,6.28319,-0.24633605851152,0.022073145796437
142,0.36000000000000004,1.5,1.4299999999999993,0,0,0.14080396423664
142,0.36000000000000004,1.5,1.4299999999999993,0.125664,-0.011100710920599,0.14008253746803
142,0.36000000000000004,1.5,1.4299999999999993,0.471239,-0.041164811118657,0.13141528758256
142,0.36000000000000004,1.5,1.4299999999999993,0.942478,-0.07959215515356,0.11045703790509
142,0.36000000000000004,1.5,1.4299999999999993,3.14159,-0.19468103904048,0.043862281178708
142,0.36000000000000004,1.5,1.4299999999999993,6.28319,-0.24633605851152,0.022073145796437
143,0.36000000000000004,1.5,1.4349999999999992,0,0,0.14080396423664
143,0.36000000000000004,1.5,1.4349999999999992,0.125664,-0.011100710920599,0.14008253746803
143,0.36000000000000004,1.5,1.4349999999999992,0.471239,-0.041164811118657,0.13141528758256
143,0.36000000000000004,1.5,1.4349999999999992,0.942478,-0.07959215515356,0.11045703790509
143,0.36000000000000004,1.5,1.4349999999999992,3.14159,-0.19468103904048,0.043862281178708
143,0.36000000000000004,1.5,1.4349999999999992,6.28319,-0.24633605851152,0.022073145796437
144,0.36000000000000004,1.5,1.439999999999999,0,0,0.14080396423664
144,0.36000000000000004,1.5,1.439999999999999,0.125664,-0.011100710920599,0.14008253746803
144,0.36000000000000004,1.5,1.439999999999999,0.471239,-0.041164811118657,0.13141528758256
144,0.36000000000000004,1.5,1.439999999999999,0.942478,-0.07959215515356,0.11045703790509
144,0.36000000000000004,1.5,1.439999999999999,3.14159,-0.19468103904048,0.043862281178708
144,0.36000000000000004,1.5,1.439999999999999,6.28319,-0.24633605851152,0.022073145796437
145,0.36000000000000004,1.5,1.444999999999999,0,0,0.14080396423664
145,0.36000000000000004,1.5,1.444999999999999,0.125664,-0.011100710920599,0.14008253746803
145,0.36000000000000004,1.5,1.444999999999999,0.471239,-0.041164811118657,0.13141528758256
145,0.36000000000000004,1.5,1.444999999999999,0.942478,-0.07959215515356,0.11045703790509
145,0.36000000000000004,1.5,1.444999999999999,3.14159,-0.19468103904048,0.043862281178708
145,0.36000000000000004,1.5,1.444999999999999,6.28319,-0.24633605851152,0.022073145796437
146,0.46,1.5,1.4149999999999996,0,0,0.11520300953847
146,0.46,1.5,1.4149999999999996,0.125664,-0.01052821730484,0.11473972225192
146,0.46,1.5,1.4149999999999996,0.471239,-0.03908234950131,0.10907924864708
146,0.46,1.5,1.4149999999999996,0.942478,-0.075774901591522,0.09465502754243
146,0.46,1.5,1.4149999999999996,3.14159,-0.18838275597353,0.041416706234573
146,0.46,1.5,1.4149999999999996,6.28319,-0.24165006080793,0.021402775373652
147,0.36000000000000004,2.0,1.4,0,0,0.1746860834895
147,0.36000000000000004,2.0,1.4,0.125664,-0.0087569221478428,0.17402861028803
147,0.36000000000000004,2.0,1.4,0.471239,-0.032606981953744,0.16595700612483
147,0.36000000000000004,2.0,1.4,0.942478,-0.063815297384165,0.14504610919066
147,0.36000000000000004,2.0,1.4,3.14159,-0.17149229605903,0.062645774397218
147,0.36000000000000004,2.0,1.4,6.28319,-0.23349334129396,0.030179433395578
148,0.36000000000000004,2.0,1.4049999999999998,0,0,0.1746860834895
148,0.36000000000000004,2.0,1.4049999999999998,0.125664,-0.0087569221478428,0.17402861028803
148,0.36000000000000004,2.0,1.4049999999999998,0.471239,-0.032606981953744,0.16595700612483
148,0.36000000000000004,2.0,1.4049999999999998,0.942478,-0.063815297384165,0.14504610919066
148,0.36000000000000004,2.0,1.4049999999999998,3.14159,-0.17149229605903,0.062645774397218
148,0.36000000000000004,2.0,1.4049999999999998,6.28319,-0.23349334129396,0.030179433395578
149,0.36000000000000004,2.0,1.4099999999999997,0,0,0.1746860834895
149,0.36000000000000004,2.0,1.4099999999999997,0.125664,-0.0087569221478428,0.17402861028803
149,0.36000000000000004,2.0,1.4099999999999997,0.471239,-0.032606981953744,0.16595700612483
149,0.36000000000000004,2.0,1.4099999999999997,0.942478,-0.063815297384165,0.14504610919066
149,0.36000000000000004,2.0,1.4099999999999997,3.14159,-0.17149229605903,0.062645774397218
149,0.36000000000000004,2.0,1.4099999999999997,6.28319,-0.23349334129396,0.030179433395578
150,0.36000000000000004,2.0,1.4149999999999996,0,0,0.1746860834895
150,0.36000000000000004,2.0,1.4149999999999996,0.125664,-0.0087569221478428,0.17402861028803
150,0.36000000000000004,2.0,1.4149999999999996,0.471239,-0.032606981953744,0.16595700612483
150,0.36000000000000004,2.0,1.4149999999999996,0.942478,-0.063815297384165,0.14504610919066
150,0.36000000000000004,2.0,1.4149999999999996,3.14159,-0.17149229605903,0.062645774397218
150,0.36000000000000004,2.0,1.4149999999999996,6.28319,-0.23349334129396,0.030179433395578
151,0.36000000000000004,2.0,1.4199999999999995,0,0,0.1746860834895
151,0.36000000000000004,2.0,1.4199999999999995,0.125664,-0.0087569221478428,0.17402861028803
151,0.36000000000000004,2.0,1.4199999999999995,0.471239,-0.032606981953744,0.16595700612483
151,0.36000000000000004,2.0,1.4199999999999995,0.942478,-0.063815297384165,0.14504610919066
151,0.36000000000000004,2.0,1.4199999999999995,3.14159,-0.17149229605903,0.062645774397218
151,0.36000000000000004,2.0,1.4199999999999995,6.28319,-0.23349334129396,0.030179433395578
152,0.36000000000000004,2.0,1.4249999999999994,0,0,0.1746860834895
152,0.36000000000000004,2.0,1.4249999999999994,0.125664,-0.0087569221478428,0.17402861028803
152,0.36000000000000004,2.0,1.4249999999999994,0.471239,-0.032606981953744,0.16595700612483
152,0.36000000000000004,2.0,1.4249999999999994,0.942478,-0.063815297384165,0.14504610919066
152,0.36000000000000004,2.0,1.4249999999999994,3.14159,-0.17149229605903,0.062645774397218
152,0.36000000000000004,2.0,1.4249999999999994,6.28319,-0.23349334129396,0.030179433395578
153,0.36000000000000004,2.0,1.4299999999999993,0,0,0.1746860834895
153,0.36000000000000004,2.0,1.4299999999999993,0.125664,-0.0087569221478428,0.17402861028803
153,0.36000000000000004,2.0,1.4299999999999993,0.471239,-0.032606981953744,0.16595700612483
153,0.36000000000000004,2.0,1.4299999999999993,0.942478,-0.063815297384165,0.14504610919066
153,0.36000000000000004,2.0,1.4299999999999993,3.14159,-0.17149229605903,0.062645774397218
153,0.36000000000000004,2.0,1.4299999999999993,6.28319,-0.23349334129396,0.030179433395578
154,0.36000000000000004,2.0,1.4349999999999992,0,0,0.1746860834895
154,0.36000000000000004,2.0,1.4349999999999992,0.125664,-0.0087569221478428,0.17402861028803
154,0.36000000000000004,2.0,1.4349999999999992,0.471239,-0.032606981953744,0.16595700612483
154,0.36000000000000004,2.0,1.4349999999999992,0.942478,-0.063815297384165,0.14504610919066
154,0.36000000000000004,2.0,1.4349999999999992,3.14159,-0.17149229605903,0.062645774397218
154,0.36000000000000004,2.0,1.4349999999999992,6.28319,-0.23349334129396,0.030179433395578
155,0.36000000000000004,2.0,1.439999999999999,0,0,0.1746860834895
155,0.36000000000000004,2.0,1.439999999999999,0.125664,-0.0087569221478428,0.17402861028803
155,0.36000000000000004,2.0,1.439999999999999,0.471239,-0.032606981953744,0.16595700612483
155,0.36000000000000004,2.0,1.439999999999999,0.942478,-0.063815297384165,0.14504610919066
155,0.36000000000000004,2.0,1.439999999999999,3.14159,-0.17149229605903,0.062645774397218
155,0.36000000000000004,2.0,1.439999999999999,6.28319,-0.23349334129396,0.030179433395578
156,0.36000000000000004,2.0,1.444999999999999,0,0,0.1746860834895
156,0.36000000000000004,2.0,1.444999999999999,0.125664,-0.0087569221478428,0.17402861028803
156,0.36000000000000004,2.0,1.444999999999999,0.471239,-0.032606981953744,0.16595700612483
156,0.36000000000000004,2.0,1.444999999999999,0.942478,-0.063815297384165,0.14504610919066
156,0.36000000000000004,2.0,1.444999999999999,3.14159,-0.17149229605903,0.062645774397218
156,0.36000000000000004,2.0,1.444999999999999,6.28319,-0.23349334129396,0.030179433395578
157,0.46,1.5,1.4199999999999995,0,0,0.11520300953847
157,0.46,1.5,1.4199999999999995,0.125664,-0.01052821730484,0.11473972225192
157,0.46,1.5,1.4199999999999995,0.471239,-0.03908234950131,0.10907924864708
157,0.46,1.5,1.4199999999999995,0.942478,-0.075774901591522,0.09465502754243
157,0.46,1.5,1.4199999999999995,3.14159,-0.18838275597353,0.041416706234573
157,0.46,1.5,1.4199999999999995,6.28319,-0.24165006080793,0.021402775373652
158,0.36000000000000004,2.5,1.4,0,0,0.20356584638609
158,0.36000000000000004,2.5,1.4,0.125664,-0.0072316729953413,0.20297068234763
158,0.36000000000000004,2.5,1.4,0.471239,-0.026985044539503,0.19556660495553
158,0.36000000000000004,2.5,1.4,0.942478,-0.053152234884165,0.17552221688156
158,0.36000000000000004,2.5,1.4,3.14159,-0.15124118798888,0.082632739271994
158,0.36000000000000004,2.5,1.4,6.28319,-0.22024666254805,0.039065767654827
159,0.36000000000000004,2.5,1.4049999999999998,0,0,0.20356584638609
159,0.36000000000000004,2.5,1.4049999999999998,0.125664,-0.0072316729953413,0.20297068234763
159,0.36000000000000004,2.5,1.4049999999999998,0.471239,-0.026985044539503,0.19556660495553
159,0.36000000000000004,2.5,1.4049999999999998,0.942478,-0.053152234884165,0.17552221688156
159,0.36000000000000004,2.5,1.4049999999999998,3.14159,-0.15124118798888,0.082632739271994
159,0.36000000000000004,2.5,1.4049999999999998,6.28319,-0.22024666254805,0.039065767654827
160,0.36000000000000004,2.5,1.4099999999999997,0,0,0.20356584638609
160,0.36000000000000004,2.5,1.4099999999999997,0.125664,-0.0072316729953413,0.20297068234763
160,0.36000000000000004,2.5,1.4099999999999997,0.471239,-0.026985044539503,0.19556660495553
160,0.36000000000000004,2.5,1.4099999999999997,0.942478,-0.053152234884165,0.17552221688156
160,0.36000000000000004,2.5,1.4099999999999997,3.14159,-0.15124118798888,0.082632739271994
160,0.36000000000000004,2.5,1.4099999999999997,6.28319,-0.22024666254805,0.039065767654827
161,0.36000000000000004,2.5,1.4149999999999996,0,0,0.20356584638609
161,0.36000000000000004,2.5,1.4149999999999996,0.125664,-0.0072316729953413,0.20297068234763
161,0.36000000000000004,2.5,1.4149999999999996,0.471239,-0.026985044539503,0.19556660495553
161,0.36000000000000004,2.5,1.4149999999999996,0.942478,-0.053152234884165,0.17552221688156
161,0.36000000000000004,2.5,1.4149999999999996,3.14159,-0.15124118798888,0.082632739271994
161,0.36000000000000004,2.5,1.4149999999999996,6.28319,-0.22024666254805,0.039065767654827
162,0.36000000000000004,2.5,1.4199999999999995,0,0,0.20356584638609
162,0.36000000000000004,2.5,1.4199999999999995,0.125664,-0.0072316729953413,0.20297068234763
162,0.36000000000000004,2.5,1.4199999999999995,0.471239,-0.026985044539503,0.19556660495553
162,0.36000000000000004,2.5,1.4199999999999995,0.942478,-0.053152234884165,0.17552221688156
162,0.36000000000000004,2.5,1.4199999999999995,3.14159,-0.15124118798888,0.082632739271994
162,0.36000000000000004,2.5,1.4199999999999995,6.28319,-0.22024666254805,0.039065767654827
163,0.36000000000000004,2.5,1.4249999999999994,0,0,0.20356584638609
163,0.36000000000000004,2.5,1.4249999999999994,0.125664,-0.0072316729953413,0.20297068234763
163,0.36000000000000004,2.5,1.4249999999999994,0.471239,-0.026985044539503,0.19556660495553
163,0.36000000000000004,2.5,1.4249999999999994,0.942478,-0.053152234884165,0.17552221688156
163,0.36000000000000004,2.5,1.4249999999999994,3.14159,-0.15124118798888,0.082632739271994
163,0.36000000000000004,2.5,1.4249999999999994,6.28319,-0.22024666254805,0.039065767654827
164,0.36000000000000004,2.5,1.4299999999999993,0,0,0.20356584638609
164,0.36000000000000004,2.5,1.4299999999999993,0.125664,-0.0072316729953413,0.20297068234763
164,0.36000000000000004,2.5,1.4299999999999993,0.471239,-0.026985044539503,0.19556660495553
164,0.36000000000000004,2.5,1.4299999999999993,0.942478,-0.053152234884165,0.17552221688156
164,0.36000000000000004,2.5,1.4299999999999993,3.14159,-0.15124118798888,0.082632739271994
164,0.36000000000000004,2.5,1.4299999999999993,6.28319,-0.22024666254805,0.039065767654827
165,0.36000000000000004,2.5,1.4349999999999992,0,0,0.20356584638609
165,0.36000000000000004,2.5,1.4349999999999992,0.125664,-0.0072316729953413,0.20297068234763
165,0.36000000000000004,2.5,1.4349999999999992,0.471239,-0.026985044539503,0.19556660495553
165,0.36000000000000004,2.5,1.4349999999999992,0.942478,-0.053152234884165,0.17552221688156
165,0.36000000000000004,2.5,1.4349999999999992,3.14159,-0.15124118798888,0.082632739271994
165,0.36000000000000004,2.5,1.4349999999999992,6.28319,-0.22024666254805,0.039065767654827
166,0.36000000000000004,2.5,1.439999999999999,0,0,0.20356584638609
166,0.36000000000000004,2.5,1.439999999999999,0.125664,-0.0072316729953413,0.20297068234763
166,0.36000000000000004,2.5,1.439999999999999,0.471239,-0.026985044539503,0.19556660495553
166,0.36000000000000004,2.5,1.439999999999999,0.942478,-0.053152234884165,0.17552221688156
166,0.36000000000000004,2.5,1.439999999999999,3.14159,-0.15124118798888,0.082632739271994
166,0.36000000000000004,2.5,1.439999999999999,6.28319,-0.22024666254805,0.039065767654827
167,0.36000000000000004,2.5,1.444999999999999,0,0,0.20356584638609
167,0.36000000000000004,2.5,1.444999999999999,0.125664,-0.0072316729953413,0.20297068234763
167,0.36000000000000004,2.5,1.444999999999999,0.471239,-0.026985044539503,0.19556660495553
167,0.36000000000000004,2.5,1.444999999999999,0.942478,-0.053152234884165,0.17552221688156
167,0.36000000000000004,2.5,1.444999999999999,3.14159,-0.15124118798888,0.082632739271994
167,0.36000000000000004,2.5,1.444999999999999,6.28319,-0.22024666254805,0.039065767654827
168,0.46,1.5,1.4249999999999994,0,0,0.11520300953847
168,0.46,1.5,1.4249999999999994,0.125664,-0.01052821730484,0.11473972225192
168,0.46,1.5,1.4249999999999994,0.471239,-0.03908234950131,0.10907924864708
168,0.46,1.5,1.4249999999999994,0.942478,-0.075774901591522,0.09465502754243
168,0.46,1.5,1.4249999999999994,3.14159,-0.18838275597353,0.041416706234573
168,0.46,1.5,1.4249999999999994,6.28319,-0.24165006080793,0.021402775373652
169,0.36000000000000004,3.0,1.4,0,0,0.22864583270076
169,0.36000000000000004,3.0,1.4,0.125664,-0.0061604032543099,0.22810602313876
169,0.36000000000000004,3.0,1.4,0.471239,-0.023016526365814,0.22133076536088
169,0.36000000000000004,3.0,1.4,0.942478,-0.045509212012171,0.20242485367198
169,0.36000000000000004,3.0,1.4,3.14159,-0.13432088153666,0.10304426901145
169,0.36000000000000004,3.0,1.4,6.28319,-0.20675449985821,0.048729956431496
170,0.36000000000000004,3.0,1.4049999999999998,0,0,0.22864583270076
170,0.36000000000000004,3.0,1.4049999999999998,0.125664,-0.0061604032543099,0.22810602313876
170,0.36000000000000004,3.0,1.4049999999999998,0.471239,-0.023016526365814,0.22133076536088
170,0.36000000000000004,3.0,1.4049999999999998,0.942478,-0.045509212012171,0.20242485367198
170,0.36000000000000004,3.0,1.4049999999999998,3.14159,-0.13432088153666,0.10304426901145
170,0.36000000000000004,3.0,1.4049999999999998,6.28319,-0.20675449985821,0.048729956431496
171,0.36000000000000004,3.0,1.4099999999999997,0,0,0.22864583270076
171,0.36000000000000004,3.0,1.4099999999999997,0.125664,-0.0061604032543099,0.22810602313876
171,0.36000000000000004,3.0,1.4099999999999997,0.471239,-0.023016526365814,0.22133076536088
171,0.36000000000000004,3.0,1.4099999999999997,0.942478,-0.045509212012171,0.20242485367198
171,0.36000000000000004,3.0,1.4099999999999997,3.14159,-0.13432088153666,0.10304426901145
171,0.36000000000000004,3.0,1.4099999999999997,6.28319,-0.20675449985821,0.048729956431496
172,0.36000000000000004,3.0,1.4149999999999996,0,0,0.22864583270076
172,0.36000000000000004,3.0,1.4149999999999996,0.125664,-0.0061604032543099,0.22810602313876
172,0.36000000000000004,3.0,1.4149999999999996,0.471239,-0.023016526365814,0.22133076536088
172,0.36000000000000004,3.0,1.4149999999999996,0.942478,-0.045509212012171,0.20242485367198
172,0.36000000000000004,3.0,1.4149999999999996,3.14159,-0.13432088153666,0.10304426901145
172,0.36000000000000004,3.0,1.4149999999999996,6.28319,-0.20675449985821,0.048729956431496
173,0.36000000000000004,3.0,1.4199999999999995,0,0,0.22864583270076
173,0.36000000000000004,3.0,1.4199999999999995,0.125664,-0.0061604032543099,0.22810602313876
173,0.36000000000000004,3.0,1.4199999999999995,0.471239,-0.023016526365814,0.22133076536088
173,0.36000000000000004,3.0,1.4199999999999995,0.942478,-0.045509212012171,0.20242485367198
173,0.36000000000000004,3.0,1.4199999999999995,3.14159,-0.13432088153666,0.10304426901145
173,0.36000000000000004,3.0,1.4199999999999995,6.28319,-0.20675449985821,0.048729956431496
174,0.36000000000000004,3.0,1.4249999999999994,0,0,0.22864583270076
174,0.36000000000000004,3.0,1.4249999999999994,0.125664,-0.0061604032543099,0.22810602313876
174,0.36000000000000004,3.0,1.4249999999999994,0.471239,-0.023016526365814,0.22133076536088
174,0.36000000000000004,3.0,1.4249999999999994,0.942478,-0.045509212012171,0.20242485367198
174,0.36000000000000004,3.0,1.4249999999999994,3.14159,-0.13432088153666,0.10304426901145
174,0.36000000000000004,3.0,1.4249999999999994,6.28319,-0.20675449985821,0.048729956431496
175,0.36000000000000004,3.0,1.4299999999999993,0,0,0.22864583270076
175,0.36000000000000004,3.0,1.4299999999999993,0.125664,-0.0061604032543099,0.22810602313876
175,0.36000000000000004,3.0,1.4299999999999993,0.471239,-0.023016526365814,0.22133076536088
175,0.36000000000000004,3.0,1.4299999999999993,0.942478,-0.045509212012171,0.20242485367198
175,0.36000000000000004,3.0,1.4299999999999993,3.14159,-0.13432088153666,0.10304426901145
175,0.36000000000000004,3.0,1.4299999999999993,6.28319,-0.20675449985821,0.048729956431496
176,0.36000000000000004,3.0,1.4349999999999992,0,0,0.22864583270076
176,0.36000000000000004,3.0,1.4349999999999992,0.125664,-0.0061604032543099,0.22810602313876
176,0.36000000000000004,3.0,1.4349999999999992,0.471239,-0.023016526365814,0.22133076536088
176,0.36000000000000004,3.0,1.4349999999999992,0.942478,-0.045509212012171,0.20242485367198
176,0.36000000000000004,3.0,1.4349999999999992,3.14159,-0.13432088153666,0.10304426901145
176,0.36000000000000004,3.0,1.4349999999999992,6.28319,-0.20675449985821,0.048729956431496
177,0.36000000000000004,3.0,1.439999999999999,0,0,0.22864583270076
177,0.36000000000000004,3.0,1.439999999999999,0.125664,-0.0061604032543099,0.22810602313876
177,0.36000000000000004,3.0,1.439999999999999,0.471239,-0.023016526365814,0.22133076536088
177,0.36000000000000004,3.0,1.439999999999999,0.942478,-0.045509212012171,0.20242485367198
177,0.36000000000000004,3.0,1.439999999999999,3.14159,-0.13432088153666,0.10304426901145
177,0.36000000000000004,3.0,1.439999999999999,6.28319,-0.20675449985821,0.048729956431496
178,0.36000000000000004,3.0,1.444999999999999,0,0,0.22864583270076
178,0.36000000000000004,3.0,1.444999999999999,0.125664,-0.0061604032543099,0.22810602313876
178,0.36000000000000004,3.0,1.444999999999999,0.471239,-0.023016526365814,0.22133076536088
178,0.36000000000000004,3.0,1.444999999999999,0.942478,-0.045509212012171,0.20242485367198
178,0.36000000000000004,3.0,1.444999999999999,3.14159,-0.13432088153666,0.10304426901145
178,0.36000000000000004,3.0,1.444999999999999,6.28319,-0.20675449985821,0.048729956431496
179,0.46,1.5,1.4299999999999993,0,0,0.11520300953847
179,0.46,1.5,1.4299999999999993,0.125664,-0.01052821730484,0.11473972225192
179,0.46,1.5,1.4299999999999993,0.471239,-0.03908234950131,0.10907924864708
179,0.46,1.5,1.4299999999999993,0.942478,-0.075774901591522,0.09465502754243
179,0.46,1.5,1.4299999999999993,3.14159,-0.18838275597353,0.041416706234573
179,0.46,1.5,1.4299999999999993,6.28319,-0.24165006080793,0.021402775373652
180,0.36000000000000004,3.5,1.4,0,0,0.25075629966494
180,0.36000000000000004,3.5,1.4,0.125664,-0.0053667001773467,0.25026447500719
180,0.36000000000000004,3.5,1.4,0.471239,-0.020067346387215,0.24405239347958
180,0.36000000000000004,3.5,1.4,0.942478,-0.03977656825208,0.2263326582151
180,0.36000000000000004,3.5,1.4,3.14159,-0.12033779474711,0.12333095338097
180,0.36000000000000004,3.5,1.4,6.28319,-0.19352312969636,0.059078159500366
181,0.36000000000000004,3.5,1.4049999999999998,0,0,0.25075629966494
181,0.36000000000000004,3.5,1.4049999999999998,0.125664,-0.0053667001773467,0.25026447500719
181,0.36000000000000004,3.5,1.4049999999999998,0.471239,-0.020067346387215,0.24405239347958
181,0.36000000000000004,3.5,1.4049999999999998,0.942478,-0.03977656825208,0.2263326582151
181,0.36000000000000004,3.5,1.4049999999999998,3.14159,-0.12033779474711,0.12333095338097
181,0.36000000000000004,3.5,1.4049999999999998,6.28319,-0.19352312969636,0.059078159500366
182,0.36000000000000004,3.5,1.4099999999999997,0,0,0.25075629966494
182,0.36000000000000004,3.5,1.4099999999999997,0.125664,-0.0053667001773467,0.25026447500719
182,0.36000000000000004,3.5,1.4099999999999997,0.471239,-0.020067346387215,0.24405239347958
182,0.36000000000000004,3.5,1.4099999999999997,0.942478,-0.03977656825208,0.2263326582151
182,0.36000000000000004,3.5,1.4099999999999997,3.14159,-0.12033779474711,0.12333095338097
182,0.36000000000000004,3.5,1.4099999999999997,6.28319,-0.19352312969636,0.059078159500366
183,0.36000000000000004,3.5,1.4149999999999996,0,0,0.25075629966494
183,0.36000000000000004,3.5,1.4149999999999996,0.125664,-0.0053667001773467,0.25026447500719
183,0.36000000000000004,3.5,1.4149999999999996,0.471239,-0.020067346387215,0.24405239347958
183,0.36000000000000004,3.5,1.4149999999999996,0.942478,-0.03977656825208,0.2263326582151
183,0.36000000000000004,3.5,1.4149999999999996,3.14159,-0.12033779474711,0.12333095338097
183,0.36000000000000004,3.5,1.4149999999999996,6.28319,-0.19352312969636,0.059078159500366
184,0.36000000000000004,3.5,1.4199999999999995,0,0,0.25075629966494
184,0.36000000000000004,3.5,1.4199999999999995,0.125664,-0.0053667001773467,0.25026447500719
184,0.36000000000000004,3.5,1.4199999999999995,0.471239,-0.020067346387215,0.24405239347958
184,0.36000000000000004,3.5,1.4199999999999995,0.942478,-0.03977656825208,0.2263326582151
184,0.36000000000000004,3.5,1.4199999999999995,3.14159,-0.12033779474711,0.12333095338097
184,0.36000000000000004,3.5,1.4199999999999995,6.28319,-0.19352312969636,0.059078159500366
185,0.36000000000000004,3.5,1.4249999999999994,0,0,0.25075629966494
185,0.36000000000000004,3.5,1.4249999999999994,0.125664,-0.0053667001773467,0.25026447500719
185,0.36000000000000004,3.5,1.4249999999999994,0.471239,-0.020067346387215,0.24405239347958
185,0.36000000000000004,3.5,1.4249999999999994,0.942478,-0.03977656825208,0.2263326582151
185,0.36000000000000004,3.5,1.4249999999999994,3.14159,-0.12033779474711,0.12333095338097
185,0.36000000000000004,3.5,1.4249999999999994,6.28319,-0.19352312969636,0.059078159500366
186,0.36000000000000004,3.5,1.4299999999999993,0,0,0.25075629966494
186,0.36000000000000004,3.5,1.4299999999999993,0.125664,-0.0053667001773467,0.25026447500719
186,0.36000000000000004,3.5,1.4299999999999993,0.471239,-0.020067346387215,0.24405239347958
186,0.36000000000000004,3.5,1.4299999999999993,0.942478,-0.03977656825208,0.2263326582151
186,0.36000000000000004,3.5,1.4299999999999993,3.14159,-0.12033779474711,0.12333095338097
186,0.36000000000000004,3.5,1.4299999999999993,6.28319,-0.19352312969636,0.059078159500366
187,0.36000000000000004,3.5,1.4349999999999992,0,0,0.25075629966494
187,0.36000000000000004,3.5,1.4349999999999992,0.125664,-0.0053667001773467,0.25026447500719
187,0.36000000000000004,3.5,1.4349999999999992,0.471239,-0.020067346387215,0.24405239347958
187,0.36000000000000004,3.5,1.4349999999999992,0.942478,-0.03977656825208,0.2263326582151
187,0.36000000000000004,3.5,1.4349999999999992,3.14159,-0.12033779474711,0.12333095338097
187,0.36000000000000004,3.5,1.4349999999999992,6.28319,-0.19352312969636,0.059078159500366
